tweet_content,retweet_count,favourite_count,tweet_id,tweets_Id
"interview with : . Playing tonight . Tix still avail","0","0","342333150023806977",0
"Babe, I hate to tell you this way, but I slept with someone last night.","0","0","342330357376487424",0
"NOIC is in Amazon's 100 for $5 promotion... grab it while it's on sale!  via","0","0","341699992978862080",0
"RSVP to the live recording of  performance at  on June 22 here:  Limited spots available.","0","0","341677802959020032",0
"rocking  last night.","0","0","341657393710657536",0
"Does the meth'd out Days Inn in east Nash have a twitter handle? If they did I'd rip it a new one.","0","0","341594913579880448",0
"No more  for hotels. Horrid customer service. Moving on to","0","0","341587123159310337",0
"♫ Playing Live: Nashville, TN - Jun 2 at The High Watt","0","0","341273063402377216",0
"Can't wait for  and  tonight at .","0","0","341263429027364864",0
"Does that mean you'll be making it to the show on Wednesday at The EARL?","0","0","341271718561738754",0
"Great show by  last night  - check em out when they visit your hood. Great record, too.","0","0","341220253696671744",0
"♫ Playing Live: Snowden ON TOUR!","0","0","340936220995633152",0
"♫ Just Announced: Vancouver, Canada - Jun 16 at Rickshaw Theater","0","0","340935199963639808",0
"♫ Just Announced: Seattle, WA - Jun 15 at Barboza","0","0","340934715617976322",0
"On our way to DC.  Filming a live video  tonight.  Where does one get a hair cut in DC?!","0","0","340926802925064192",0
"interviews and gives No One In Control 4/5 stars.","0","0","340926621806628867",0
"Next week  is in town . Got your tickets yet?","0","0","340890502884900865",0
"Tonight: Snowden  + Teen Mom  + Golden Looks  --Roof/Bar @ 6pm / Doors @ 7pm...","0","0","340835418989797377",0
"They spinnin! They spiiiinnnniiinnn!","0","0","340704529362341888",0
"Tonight , tomorrow  , and Sunday at .  Come spend your weekend singing along with us.","0","0","340535246397263872",0
"Motown Philly Snowden's in...rentin'a'little east coast van.","0","0","340486022704013312",0
"How you know when a local  office has problems.  They put their own corporate rep on hold for 30 min and then hang up on them.","0","0","340282900018757632",0
"Apparently  was a bad choice for shipping our lighting rig to New York.  Countless calls today and we still can't get them delivered.","0","0","340274210909868032",0
"DC area... Do you have your tickets for  hotel yet?  Last show at DC9 was super fun!","0","0","340193462597062657",0
"TONIGHT: Snowden w/ Isadora. Nasty show  Doors at 930pm","0","0","340150803358683136",0
"Hung out with  on Memorial Day. Think I've spun 'in the city' about 50times since then .","0","0","339971833241686016",0
"Brooklyn: We are playing this Friday May 31   w/  tickets here","0","0","339874248824860672",0
"Thought I was done with this","0","0","339624159271329793",0
"Snow lair, deep beneath the dangerous streets of Wburg.","0","0","339484952246767619",0
"You have no idea...","0","0","339458145871077377",0
"","0","0","338554760703651840",0
"Reactive backlighting for tour =  &gt; audiotocc &gt; modul8 &gt; madmapper &gt; madlight &gt;  color band pix.","0","0","337638058574893056",0
"If you like my cover of Purity Ring's - Fineshrine... go give it a &lt;3 on Hype Machine.","0","0","337601683762851840",0
"Thanks man... are you still in Colorado or are you in California?","0","0","337408816616468481",0
"Well that would be wonderful.  If you want to make it out for one of the shows, let me know.","0","0","337358590149025792",0
"Thanks for the mention Chris!","0","0","337356007435038721",0
"New post: URB Exclusive Premiere - Snowden - Fineshrine (Purity Ring Cover) via our friends","0","0","337236432005496832",0
"...red vinyl makes me even happier!","0","0","337080571194925056",0
"Working on the light show for the tour.","0","0","337063391854215169",0
"The  documentary on Serpents &amp; Snakes came out today.  Go watch the story of Nashville's newest family.","0","0","336898367747653632",0
"just in... tix to see THE LIVING MAY 23, KINNIE STARR JUNE 08, SNOWDEN JUNE 16 all","0","0","335543257230635008",0
"Thanks guys!","0","0","335549295539408897",0
"or maybe it is...","0","0","335138717230567424",0
"Hahahah... that's not Taylor Swift.","0","0","335138664973758464",0
"Check out the teaser for  documentary coming out soon!","0","0","335088819466539008",0
"Thanks for the playlist add (and hello to fellow Austin local )","0","0","334814103195496448",0
"About to head over to  to DJ, drink tequila, and celebrate the record release.  Come hang out at 5pm!","0","0","334387238328745986",0
"Tell your friend we said hi!","0","0","334352634553180160",0
"VIDEO PREMIERE: Fans of horses, hot dudes, watch 's gorgeous 'So Red' video:","0","0","334350921100296192",0
"Snowden DJ set today at 5pm","0","0","334349417517813760",0
"No One In Control has just been released on iTunes!","0","0","334337009504092160",0
"New video for "So Red" just went live over at MTV Buzzworthy!","0","0","334327405407784960",0
"@girlsdistracted 5pm","0","0","334327021813522432",0
"Happy Release Day, ! 'No One In Control' is now available on","0","0","334323556999639041",0
"Austin, come hang out with me tomorrow and drink tequila at Waterloo records while we celebrate the album release!","0","0","334082938310361088",0
"No One In Control comes out tomorrow!","0","0","333975552941772800",0
"New album comes out on Tuesday!","0","0","333077713600524288",0
"Thanks PJ!  We're going to be in SLC on June 19th at Bar Deluxe.  Come out and hang.","0","0","332901398423404544",0
"TODAY @ 1130 PM! Check  listing!     LIVE  &amp;  "Harlum" vid!","0","0","332095391958978561",0
"Tom @ 1130 PM! Check  listing!     LIVE  &amp;  "Harlum" vid!","0","0","331910674731106304",0
"Listen to 's comeback album, No One In Control, one week early","0","0","331858510126149632",0
"The full album No One In Control is now streaming on","0","0","331859028806340608",0
"6/7:   Tickets Here:","0","0","331619751447130113",0
""The terrorists hate our freedoms."","0","0","330724950795227136",0
"we tried... Everything was booked solid.","0","0","328587884040957952",0
"","0","0","328347582852108289",0
"Go listen to the All Songs Considered  premiere of "So Red"  ... Thanks to Robin and Bob!","0","0","326787378570207233",0
"Listen to So Red which just premiered on All Songs Considered.  No One In Control comes out May 14th! So Red","0","0","326781029362831360",0
"Remember Snowden? After a seven-year hiatus, the band picks up right where they left off with "The Beat Comes"","0","0","324641048276107264",0
"My muse is always hanging around my studio.","0","0","323465569435254784",0
"Sometimes u drop an analog synth and u just know ur starting a hit","0","0","322839245448441856",0
"did a gender reassignment of a snippet of "Keep Quiet" for his latest summer makeout jam "So Much."","0","0","321712677145681920",0
"Summer Tour Dates announced over at ...  Go see if we're coming to a city near you.","0","0","320616354111692801",0
"If it's good enough for Courtney...","0","0","320267312198475776",0
"Almost missed this gem by Dan Auerbach. Gorgeous.","0","0","319851125840945152",0
"I added a video to a  playlist  Snowden - So Red (Preview)","0","0","319521783738949635",0
"I added a video to a  playlist  Snowden - The Beat Comes","0","0","319518760555909120",0
"don't recall that quote but that's definitely the case. Getting ready to fry in Austin this summer.","0","0","318643136492613632",0
"that said... I'm sure someone out there has already promo'd a Tanlines vs Marvin Gaye vs Odd Future vs Daft Punk vs Riff Raff mash","0","0","314134233411092480",0
"We have an ever growing list of those words over here.  Trap was just added.","0","0","314133681251958784",0
"AllSaints Presents:  Showcase. Snapping  in Austin, TX ft. Spring 2013.","0","0","312601358677180416",0
"i think four of those butt massages were mine. Hope you enjoyed.","0","0","313751784403382272",0
"Filming a video for  ... Not entirely sure this location is legal, but its amazing... deep in Austin's underbelly","0","0","312059692748771329",0
"Good Lord, I love Andrew WK:","0","0","310162382590730240",0
"Spun  1k+ times since 2003. Thrilled his new project  is getting some love.","0","0","309380792839200770",0
"! ,  opens for  at ! Get tix ,","0","0","307555923931578368",0
"&lt;3 RT : one of my favorite songs of all time.... \n\n ♫ Anti-Anti – Snowden","0","0","307393674172575744",0
"Hey Kevin... we're in Seattle tonight at Barboza if you want to come by.","0","0","307253482052796417",0
"Support the stations that support the bands you love.  If you listen to ... go donate!","0","0","307242011814133760",0
"End this month right by seeing  and  tonight. 8pm doors!","0","0","307226410982981632",0
"we wanted to but  is this weekend and they didn't respond to our requests to jump on the line-up.   This summer!","0","0","306886391143485440",0
"Denver... don't make us use horrible puns because it snowed today.  Get out and sing and dance with us tonight at","0","0","306563789506113536",0
"Damnit I'm excited to see  tonight at . Anyone else?","0","0","306109390350585859",0
""My grandfather got shot in France so that I could not walk on the moving walkway " - Mikey","0","0","306110275466194944",0
"Helpful reminder: Tomorrow night - 8pm - 18+ we are excited to present  w/ Story of the Sea!","0","0","305769090012807169",0
"So pumped to see  &amp;  tonight  ! It's gonna be a killer show!","0","0","305748811408625665",0
"We're at  tonight!  Doors are at 10:30 and we go on at Midnight.  and  tomorrow in Chicago!","0","0","305388772802035712",0
"There was a shooting with fatalities outside of our show at DC9 tonight.  We hope you are all ok. Still trying to figure out what happened.","0","0","305211103019945984",0
"sits down w/ Jordan Jeffares () playing tonite. \nW/  &amp;  9pm $10","0","0","305083703720304640",0
"Hey SoCal people...  Make sure you get your tickets for our show at  on 3/1","0","0","305038057567055872",0
"And we're throwing a SXSW Showcase w/  feat","0","0","305023843351801859",0
"TONIGHT hear  's new single "Keep Quiet" at   Tix &gt;","0","0","304957699173523456",0
"NOT to be missed xx:  at !!!! See you on the dance floor tonight!","0","0","304311191516352512",0
"Sunday we wanna see YOU at JBTV to catch a FREE Live Taping of  - RSVP Here!","0","0","304344696816295938",0
"Win tickets to our show at","0","0","303987795867881472",0
"Chicago... RSVP and be in studio for our JBTV taping on Sunday!","0","0","303978262193897472",0
"Hey, Boston:  kicks off their tour tonight . Can't recommend catching them strongly enough.","0","0","303916224000163840",0
"Philly... have you gotten your tickets for our show at  on 2/20?","0","0","302129749369683968",0
"Tour starts on the 19th in Boston !  See if we're coming to your town and buy tickets at","0","0","301767508438966273",0
"No such thing as a weekend... Live show visual grind time.","0","0","300306753780842496",0
"remember CDs? Put this in your Case Logic!","0","0","300295917112807424",0
"we're here.  Will try to make if back to say hi.  You guys sound great.","0","0","297937330646433793",0
"Aww yeah!","0","0","297919226432352256",0
"Gah! I live in Austin and I wanna see y'all too! Didn't think it would sell out. Hit me if you go out after.","0","0","297911673283567616",0
"In 5-billion yrs the Sun will expand &amp; engulf our orbit as the charred ember that was once Earth vaporizes. Have a nice day.","0","0","294535544719941634",0
"Help us get up the charts on Hype Machine... go like and listen to Snowden - Keep Quiet on","0","0","294153702556700672",0
"Couldn't agree with you more on the entire line of thought.","0","0","293941937768120320",0
"If you're still doing piracy studies while artists get 1 billion YouTube views, you don't understand the world you live in","0","0","293935795092484097",0
"I'm about to head over to that show now!","0","0","293905865600270336",0
"Can't wait to get back to Philly and play with and  and  at !  Tickets:","0","0","293851403934396416",0
"Win tickets to our  show via","0","0","293818578346582016",0
"New single, free remixes from  and , and US tour dates.   and","0","0","293817026718363648",0
":: Elusive Swedish producer  returns with a groove-heavy remix of Snowden's "Keep Quiet":","0","0","293814398512922624",0
"dude...deep dig. I wrote that song 10 years ago. Look how far we've come...oh...one album.","0","0","291949888671989760",0
"Thanks!  Could you dm me please?","0","0","286932669680463873",0
"So stoked to have Snowden () back Sunday, February 24th! Pick up your presale here:","0","0","284039848296333312",0
"@saviYDG Thanks Savi!","0","0","280830093390143489",0
"Hey girl... hey... let's keep it PG for the kids now.","0","0","280162415042260993",0
"A good man is hard to find...","0","0","280162012133212160",0
"I'm pretty sure the lead singer of  is trying to fuck his guitar.","0","0","280125353664606209",0
"More accessible mental health care. Less military grade guns.","0","0","279988098945908736",0
"Revealed!  + PLS PLS to open for  Dec. 15!","0","0","278612136656257025",0
"Uh oh.  First national tour since 2008 is being booked now.  It begins.","0","0","278253210370732032",0
"It's scary that stuff this great never made it to my radar. Bra - Cymande -","0","0","277482038670544897",0
"Thanks!  I'm about to release the second album in Feb.  DM me if you'd like to hear it.","0","0","274938288350064640",0
"love this album! this is one for the car.","0","0","274732879890747392",0
"Well, don't we feel special.","0","0","273271328709173248",0
"@girlsdistracted wait... are we one of your priorities, or should your playlist be our priorities, or should I go play with my dogs?","0","0","273251868426240000",0
"Meanwhile I'm arguing w/Preston on why can't I use paperclips for ornament hooks","0","0","273242455703420928",0
"Hey you're the one that said the word Bieber.  What did you think was going to happen?","0","0","271401321511403521",0
"No stopping until Bieber, Ke$ha, and Tupac make cameos on the next record.","0","0","271376190353317888",0
"Thanks Tyler! RT   have you heard "The Beat Comes" by Snowden? It's an amazing song that should be on Alt Nation.","0","0","271370229471395841",0
"@illcatchjustinb last I checked I was the artist also known as Snowden.  Not to be confused with the mountain or the Target polar bear.","0","0","271149490256371712",0
"Searching twitter for Snowden gives me a glimpse into teens' lives who share the same name.  Sweet Jesus, the drama of life as a 15 yo.","0","0","271026680167006209",0
"This collaboration now has me dreaming of the day I can get a collaboration with .","0","0","270985237448757248",0
"An example of brilliance in musical and cinematic form.  I can only hope of achieving this one day.","0","0","270932738767474688",0
"Couch blocking techniques are really effective at the Snowden house .","0","0","270662711761854464",0
"Vevo put me up as one of their featured artists on their front page!  I'm just sad I'm not right next to Bieber.","0","0","270583297908822016",0
"THANKS!  RT : Sooooo glad to see Snowden still at it, 'The Beat Comes' now playing","0","0","270001253738758145",0
"@nlaureola thanks for singing along.","0","0","268880226887557120",0
"@girlsdistracted yes, I've lived here for a year and a half.","0","0","268810623943602177",0
"@Lemmy_Bruce we will indeed be through LA during the release.","0","0","267057596328992768",0
"Fall in Austin.","0","0","267045178173427712",0
"'s new record is melting ma'face.","0","0","266236972044009472",0
"Also, thank you to the people of Maine, Maryland, Colorado, and Washington.  Thank you for setting a wonderful example for the rest.","0","0","266083860951998464",0
"Congratulations to President Obama... your acceptance speech was nothing short of incredibly moving.","0","0","266083116437884929",0
"East Side Pies, Mexican Coke, movies, and dogs.  Austin's recovery recipe for a weekend of .  Can't wait for next year.","0","0","265636817397747712",0
"my remix for  is still climbing the charts at hypem...#15 in remixes, #45 overall !  give it a &lt;3","0","0","263024159985106944",0
"OK costume contest time!  Send me pictures of your costume and a sign (so I know its you) and the winner will get the single and a t-shirt.","0","0","262307392597921792",0
"si!  Soundcloud y beatport.","0","0","261973975343718400",0
"Thanks for the writeup!  Make sure you check out the original and all the other remixes too.","0","0","261643760365096961",0
"¡Gracias! has escuchado los remixes también?","0","0","261643070246879232",0
"Looking forward to trying out  9 in the studio.","0","0","261529446065008641",0
"bored? Sheeit. You gots some retweeting to do!","0","0","261306705063858176",0
"If you love the Lane 8 remix of The Beat Comes as much as we do go give it a heart on Hype Machine!","0","0","261241624435249152",0
"Thanks for the support guys!","0","0","261163658745348096",0
"artist  debut track "The Beat Comes," is available on","0","0","261160772158234624",0
"Neither am I... trust me.  Album has an official January release date.","0","0","260798312003801089",0
"Big ups to  and  on their new tunes!","0","0","260775224411299840",0
"Horses &amp; Bayonets... the best band name to ever come from a debate knock out.","0","0","260599169188765696",0
""The Beat Comes" and remixes now available exclusively on Beatport! , ,","0","0","260420190410514433",0
"Giorgio Moroder just joined Sound Cloud.  It's like if Johannes Gutenberg started using Tumblr.  Amazing.","0","0","259358331968319488",0
"Here's the link in case you need a little techno and house in your life today.","0","0","258987612881170432",0
"Lunchtime spent watching Dixon play Boiler Room Berlin... apparently he's been playing 's unreleased remix from the new record.","0","0","258986932812529665",0
"@rtc44 It's coming.","0","0","258833576290824193",0
"Finally got my new studio/workspace set up here in Austin.  If you would like remix/covers done feel free to send me stems/samples/tracks.","0","0","258792913461460993",0
"First single, "The Beat Comes," gets an official release on October 22nd with remixes by    and more.","0","0","255862788344406016",0
"turned me into a   fan.","0","0","252841642397138945",0
"Between the wedding last weekend and the fact that I'm remixing this  track right now... I'm feeling kind of emotional y'all :P","0","0","245582260336738304",0
"RT : •  &amp; I are just finishing a BIG remix for .","0","0","248122491036393472",0
"Big props to my boy for his new track/EP!  "Here is Smoke &amp; Jackal's first single 'No Tell'! Enjoy! :","0","0","238673231744208897",0
"Thanks Meghan!  &lt;3","0","0","232574728613801984",0
"My passport was stolen in Chicago.  Without it we can't get into Canada.  Toronto date is postponed till fall.  We will make it up to you.","0","0","230785651178618880",0
"check your DM's","0","0","230437797423611904",0
"Are you in Chicago?","0","0","230424191126618114",0
"Very sad to hear about the death of Bill Doss.  Our condolences to the Elephant 6, Olivia Tremor Control, family, and friends.","0","0","230376664637517824",0
"Chicago... we're playing Subterranean tonight.  RT this for a chance to win guest list!","0","0","230336113556987904",0
"Thank you for coming out!  We'll see you again soon enough.","0","0","230017220120547328",0
"If you're in Nashville, and not going to see Snowden play at High Watt tonight, may God have mercy on your soul.","0","0","229714024525332480",0
"Hey Nashville... we're playing at The High Watt with  tonight.  You don't really need to go to bed early tonight.","0","0","229729895956221952",0
"going to corndogarama at the earl tonight to see Snowden. check the new video/single:","0","0","229297963690758144",0
"Currently on the road to Atlanta.  Can't wait to be back in our old home and see all our friends.","0","0","228939893483646976",0
"► Video: , ‘The Beat Comes’","0","0","228918614361784320",0
"hey... could you hit us up via DM?","0","0","228624438759915521",0
"Chapel Hill:  If you'd like a chance to win guestlist for tonight's show RT this!","0","0","228543810303565824",0
"Hey Dani... you're on our guest list +1 for the show at DC9 tonight!  We're supporting on this one, so come early!","0","0","228225524558876672",0
"consider yourself followed!  hit up Shira - shira@bighassle.com","0","0","228200073534779392",0
"check your DM","0","0","228193208864210944",0
"Thanks Electra!","0","0","228192666142261248",0
"Music Video - Snowden - The Beat Comes  via","0","0","228185703991869440",0
"DC: We're playing tonight before The Growlers at . Re-tweet this for a chance to get on our guest list for the show!","0","0","228146514239836163",0
"Hey... you've got yourself +1 on our guestlist for tonight at @themercuryloungeny.  See you there!","0","0","227862497162563584",0
"New York:  We're giving away two tickets for tonights show .  RT this and if we respond, you're on our list!","0","0","227825234655453185",0
"New York:  Come celebrate the release of the new single and video with us Tuesday night  : Tickets at","0","0","227561362392481792",0
"@vhsRobot We're not playing at noon... we're playing at 11:30pm-12:30am at Corndogorama.","0","0","227553903309385729",0
"WATCH: 's new vide for “The Beat Comes” continues indie rock's disturbing dearth of good dads","0","0","227527923878486016",0
"Check out the latest video I directed for Snowden on Sterogum - "The Beat Comes" -   Thanks!","0","0","227501941465440256",0
"Our new video just debuted on Stereogum! " Snowden return with a new video - "The Beat Comes" "","0","0","227498043958767616",0
"Atlanta... Someone go with this guy RT   Someone please come to the  show with me at The Earl this Saturday!","0","0","227474057849876480",0
"The video for The Beat Comes debuts today on one of our favorite sites.  Keep an eye out around 2pm.","0","0","227433174513373185",0
"Final touches are being put on the video for The Beat Comes.  Should have it out for you guys next week!","0","0","226112412036771841",0
"RT: Doing a giveaway for   at @mercuryloungenyc on Tuesday - comment on our post on  to win!","0","0","225741040164950018",0
"@rtc44 Hahahah... they do, but they don't get shut out of venues due to age.   Just making sure no one gets left out.","0","0","225648179150983169",0
"Looking forward to Corndog-o-Rama at  July 28th &amp; 29th.      etc.","0","0","225638879858921473",0
"Can we get a show of hands... How many of you guys are under 21?  If you could see us play a venue in your town where would it be?","0","0","225638894253772800",0
"New single "The Beat Comes" on Sound Cloud now!    Mini-tour starts next week.","0","0","225352167563870209",0
"Just got back the first of a bunch of remixes that are being completed this week.   did a great job.","0","0","219844368775909376",0
"@theglasslands 10pm","0","0","218873742787481600",0
"Snowden &amp; We Can't Enjoy Ourselves (Record Release Show!) @theGlasslands tonight!","0","0","218767063131496449",0
"Snowden makes a welcome return to Glasslands on June 29th with We Can't Enjoy Ourselves!","0","0","214747653177741312",0
"If you like us and think your friends might like us too, please RT this so they can follow us.  We always like new friends.","0","0","213419110669889537",0
"@rtc44 Thanks!  Anemone Arms will definitely be on the new album.","0","0","212762812345368577",0
"at  7/24 $10 presale Wed at noon:","0","0","209382677109944320",0
"We've got lots of things coming in July.  Single, video, remixes, and 9 east coast dates.  Album and national tour in the fall.","0","0","212309308187222016",0
"Brooklyn, we're coming back to play a show at Glasslands on June 29th.  You can get $10 advance tickets online.","0","0","211897079038087170",0
"If anyone in the Atl area is looking to rent/buy a house with a studio buildout hit me up! Moving to LA when I get back to the states.","0","0","201687249690177537",0
"Wow.","0","0","201735430469730304",0
"can't wait to hear this remix!","0","0","201674744133713920",0
"@wesgrant88 just announced. Hits in the fall!","0","0","200080359306690561",0
"And check out my labelmates at  . Big thx to","0","0","198814368920641536",0
"Finally. Thx to  's new label my record arrives this fall. Lookout for singles/vids/tours soon.","0","0","198794938631200769",0
"This is the best promo I've ever seen","0","0","190220331926036480",0
"we're cheap. Book the flights.","0","0","189423569695031296",0
"put this in your GTO and smoke it","0","0","188082128083365888",0
"awww...I miss Atlanta. Believeitornot, I really miss the trees. So weird.","0","0","185245538051047425",0
"same to you!","0","0","180768040684756993",0
"my liver quivers in antici....pation.","0","0","180372223939452929",0
"our only public SXSW play is Friday night, 11pm, Hotel Vegas outdoor stage.","0","0","179674716833976322",0
"So good to visit NYC. Apparently  was at Glasslands. Who says all our fans are reclusive, melancholic dudes?","0","0","169846793536937984",0
"Whoa. Totally forgot about Boards of Canada. Mind blown all over again -","0","0","165345508150349824",0
"One of the greatest pieces in the world. 12 mins of bliss. Gustav Mahler -  via","0","0","164232760532279296",0
"Don't know how I missed this gem. Austin natives,13th Floor Elevators -  via","0","0","161993879162331137",0
"A very happy bday to Snowden guitarist David P. Fortunate to have you in my life.","0","0","161304337979678720",0
"LCD Soundsystem's finale as a documentary. Looks amazing","0","0","157364392135102464",0
"*lick your heart :)","0","0","156122449396764673",0
"Get the EHarmonix HOG and you will never think of the guitar the same again.","0","0","155021808188403713",0
"Track sequencing for the new record. A lot harder than I anticipated.","0","0","152608743341826051",0
"Huggin n Kissin. I think I could give that one a good kick in the pants.","0","0","149590120469774336",0
"Can I get some stems for remixing?","0","0","148865778811281408",0
"Appetite for Destruction almost didn't make it. A year after its release it started to pick up steam. Whoa.","0","0","146477332557864960",0
"That Bon Iver Workout Video Is Real, and It's Part of a Full-Length Fitness DVD (via )","0","0","146287768027402241",0
"Kodak to Graph - Darts EP. Some 19yo kid from the gulf doing gorgeous IDM.","0","0","145193013449195520",0
"Just discovered you. Roommates are going to kill me for playing your record 6 times in a row.","0","0","144835354313236480",0
"In case you forgot about good ol' Sun Kil Moon","0","0","142492936142196737",0
"I am Jack's tear ducts","0","0","141985863839137792",0
"Amazing little stop motion video","0","0","140647843806461952",0
"whoa. How did you see it? Pre screening?","0","0","140634736237346816",0
"is only 24 years old and he's already making music like that?! Gahhhh! FML!","0","0","140634292131860481",0
"HappyBday  My scar from yr party last year healed nicely! Ha!","0","0","138365848237780992",0
"«  At a bar next to The Metro in Chicago »","0","0","138147288597020672",0
"Only took 48 hours to mix the album opener. Y'all gon dig.","0","0","137795580268249088",0
"Starting work on the next album. Listening to a lot of P.M. Dawn lately.","0","0","137310478241234945",0
"Kathleen Hanna on her role in Smells Like Teen Spirit","0","0","137304307795107840",0
"Ha! I have a picture of me in a pink cowboy hat at that same store from 5yrs ago!","0","0","134733284390346754",0
"When you walk into your bar, does this song play?  via","0","0","134722063243018242",0
